Issues / Notes	Ontology ID	parent class	Equivalence axiom	Subclass axiom	label	definition	references	definition source	alternative label	Reported	term tracker item	entity type	created	parent class ID	is about label	alt definition	is about	comment	example of usage	contributor	curation status	editor note	database cross reference	see also	Subclass ID	Subclass label	english exact synonym	english broad synonym	english narrow synonym	english related synonym	Dbxref
	GENEPIO:0101683	protein name (MPOX)			IMV membrane protein A30 (MPOX)	A protein name that denotes the IMV membrane protein A30 (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377138.1,GeneID:72551551
	GENEPIO:0101684	protein name (MPOX)			A32.5L protein (MPOX)	A protein name that denotes the A32.5L protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377139.1,GeneID:72551552
	GENEPIO:0101685	protein name (MPOX)			CPXV166 protein (MPOX)	A protein name that denotes the CPXV166 protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377140.1,GeneID:72551553
	GENEPIO:0101686	protein name (MPOX)			ATPase A32 protein (MPOX)	A protein name that denotes the ATPase A32 protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377141.1,GeneID:72551554
	GENEPIO:0101687	protein name (MPOX)			EEV glycoprotein (1) (MPOX)	A protein name that denotes the EEV glycoprotein (1) (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377142.1,GeneID:72551555
	GENEPIO:0101688	protein name (MPOX)			EEV glycoprotein (2) (MPOX)	A protein name that denotes the EEV glycoprotein (2) (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377143.1,GeneID:72551556
	GENEPIO:0101689	protein name (MPOX)			MHC class II antigen presentation inhibitor protein (MPOX)	A protein name that denotes the MHC class II antigen presentation inhibitor protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377144.1,GeneID:72551557
	GENEPIO:0101690	protein name (MPOX)			IEV transmembrane phosphoprotein (MPOX)	A protein name that denotes the IEV transmembrane phosphoprotein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377145.1,GeneID:72551558
	GENEPIO:0101691	protein name (MPOX)			CPXV173 protein (MPOX)	A protein name that denotes the CPXV173 protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377146.1,GeneID:72551559
	GENEPIO:0101692	protein name (MPOX)			hypothetical protein (MPOX)	A protein name that denotes the hypothetical protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010415322.1,GeneID:72551560
	GENEPIO:0101693	protein name (MPOX)			CD47-like protein (MPOX)	A protein name that denotes the CD47-like protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377147.1,GeneID:72551561
	GENEPIO:0101694	protein name (MPOX)			Profilin domain protein (MPOX)	A protein name that denotes the Profilin domain protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377149.1,GeneID:72551563
	GENEPIO:0101695	protein name (MPOX)			Type-I membrane glycoprotein (MPOX)	A protein name that denotes the Type-I membrane glycoprotein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377150.1,GeneID:72551564
	GENEPIO:0101696	protein name (MPOX)			MPXVgp154 protein (MPOX)	A protein name that denotes the MPXVgp154 protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377151.1,GeneID:72551565
	GENEPIO:0101697	protein name (MPOX)			Hydroxysteroid dehydrogenase protein (MPOX)	A protein name that denotes the Hydroxysteroid dehydrogenase protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377152.1,GeneID:72551566
	GENEPIO:0101698	protein name (MPOX)			Copper/zinc superoxide dismutase protein (MPOX)	A protein name that denotes the Copper/zinc superoxide dismutase protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377153.1,GeneID:72551567
	GENEPIO:0101699	protein name (MPOX)			Thymidylate kinase protein (MPOX)	A protein name that denotes the Thymidylate kinase protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377155.1,GeneID:72551569
	GENEPIO:0101700	protein name (MPOX)			DNA ligase (2) protein (MPOX)	A protein name that denotes the DNA ligase (2) protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377156.1,GeneID:72551570
	GENEPIO:0101701	protein name (MPOX)			M137R protein (MPOX)	A protein name that denotes the M137R protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377157.1,GeneID:72551571
	GENEPIO:0101702	protein name (MPOX)			Hemagglutinin protein (MPOX)	A protein name that denotes the Hemagglutinin protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377158.1,GeneID:72551572
	GENEPIO:0101703	protein name (MPOX)			Ser/thr kinase protein (MPOX)	A protein name that denotes the Ser/thr kinase protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377159.1,GeneID:72551573
	GENEPIO:0101703	protein name (MPOX)			Ser/thr kinase protein (MPOX)	A protein name that denotes the Ser/thr kinase protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377168.1,GeneID:72551582
	GENEPIO:0101704	protein name (MPOX)			Schlafen (1) protein (MPOX)	A protein name that denotes the Schlafen (1) protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377160.1,GeneID:72551574
	GENEPIO:0101705	protein name (MPOX)			EEV type-I membrane glycoprotein (MPOX)	A protein name that denotes the EEV type-I membrane glycoprotein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377162.1,GeneID:72551576
	GENEPIO:0101706	protein name (MPOX)			Ankyrin-like protein (46) (MPOX)	A protein name that denotes the Ankyrin-like protein (46) (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377163.1,GeneID:72551577
	GENEPIO:0101707	protein name (MPOX)			Virulence protein (MPOX)	A protein name that denotes the Virulence protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377164.1,GeneID:72551578
	GENEPIO:0101707	protein name (MPOX)			Virulence protein (MPOX)	A protein name that denotes the Virulence protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377175.1,GeneID:72551588
	GENEPIO:0101708	protein name (MPOX)			Soluble interferon-gamma receptor-like protein (MPOX)	A protein name that denotes the Soluble interferon-gamma receptor-like protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377165.1,GeneID:72551579
	GENEPIO:0101709	protein name (MPOX)			Intracellular viral protein (MPOX)	A protein name that denotes the Intracellular viral protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377166.1,GeneID:72551580
	GENEPIO:0101710	protein name (MPOX)			CPXV205 protein (MPOX)	A protein name that denotes the CPXV205 protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377167.1,GeneID:72551581
	GENEPIO:0101711	protein name (MPOX)			IFN-alpha/beta-receptor-like secreted glycoprotein (MPOX)	A protein name that denotes the IFN-alpha/beta-receptor-like secreted glycoprotein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377172.1,GeneID:72551585
	GENEPIO:0101712	protein name (MPOX)			Ankyrin repeat protein (44) (MPOX)	A protein name that denotes the Ankyrin repeat protein (44) (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377173.1,GeneID:72551586
	GENEPIO:0101713	protein name (MPOX)			B22R family protein (MPOX)	A protein name that denotes the B22R family protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377176.1,GeneID:72551589
	GENEPIO:0101714	protein name (MPOX)			Brix domain protein (MPOX)	A protein name that denotes the Brix domain protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377184.1,GeneID:72551591
	GENEPIO:0101720	protein symbol (MPOX)			Opg001 protein (MPOX)	A protein symbol that denotes the Chemokine binding protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377002.1,GeneID:72551607
	GENEPIO:0101720	protein symbol (MPOX)			Opg001 protein (MPOX)	A protein symbol that denotes the Chemokine binding protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377182.1,GeneID:72551595
	GENEPIO:0101721	protein symbol (MPOX)			Opg002 protein (MPOX)	A protein symbol that denotes the Crm-B secreted TNF-alpha-receptor-like protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377003.1,GeneID:72551418
	GENEPIO:0101721	protein symbol (MPOX)			Opg002 protein (MPOX)	A protein symbol that denotes the Crm-B secreted TNF-alpha-receptor-like protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377181.1,GeneID:72551594
	GENEPIO:0101722	protein symbol (MPOX)			Opg003 protein (MPOX)	A protein symbol that denotes the Ankyrin repeat protein (25) (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377004.1,GeneID:72551419
	GENEPIO:0101722	protein symbol (MPOX)			Opg003 protein (MPOX)	A protein symbol that denotes the Ankyrin repeat protein (25) (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377180.1,GeneID:72551593
	GENEPIO:0101723	protein symbol (MPOX)			Opg015 protein (MPOX)	A protein symbol that denotes the Ankyrin repeat protein (39) (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377005.1,GeneID:72551420
	GENEPIO:0101723	protein symbol (MPOX)			Opg015 protein (MPOX)	A protein symbol that denotes the Ankyrin repeat protein (39) (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377179.1,GeneID:72551592
	GENEPIO:0101724	protein symbol (MPOX)			Opg019 protein (MPOX)	A protein symbol that denotes the EGF-like domain protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377006.1,GeneID:72551421
	GENEPIO:0101725	protein symbol (MPOX)			Opg021 protein (MPOX)	A protein symbol that denotes the Zinc finger-like protein (2) (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377007.1,GeneID:72551422
	GENEPIO:0101726	protein symbol (MPOX)			Opg022 protein (MPOX)	A protein symbol that denotes the Interleukin-18-binding protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377008.1,GeneID:72551423
	GENEPIO:0101727	protein symbol (MPOX)			Opg023 protein (MPOX)	A protein symbol that denotes the Ankyrin repeat protein (2) (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377009.1,GeneID:72551424
	GENEPIO:0101728	protein symbol (MPOX)			Opg024 protein (MPOX)	A protein symbol that denotes the retroviral pseudoprotease-like protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377010.1,GeneID:72551425
	GENEPIO:0101729	protein symbol (MPOX)			Opg025 protein (MPOX)	A protein symbol that denotes the Ankyrin repeat protein (14) (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377011.1,GeneID:72551426
	GENEPIO:0101730	protein symbol (MPOX)			Opg027 protein (MPOX)	A protein symbol that denotes the Host range protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377012.1,GeneID:72551427
	GENEPIO:0101731	protein symbol (MPOX)			Opg029 protein (MPOX)	A protein symbol that denotes the Bcl-2-like protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377013.1,GeneID:72551428
	GENEPIO:0101732	protein symbol (MPOX)			Opg030 protein (MPOX)	A protein symbol that denotes the Kelch-like protein (1) (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377014.1,GeneID:72551429
	GENEPIO:0101733	protein symbol (MPOX)			Opg031 protein (MPOX)	A protein symbol that denotes the C4L/C10L-like family protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377015.1,GeneID:72551430
	GENEPIO:0101734	protein symbol (MPOX)			Opg034 protein (MPOX)	A protein symbol that denotes the Bcl-2-like protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377017.1,GeneID:72551431
	GENEPIO:0101735	protein symbol (MPOX)			Opg035 protein (MPOX)	A protein symbol that denotes the Bcl-2-like protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377018.1,GeneID:72551432
	GENEPIO:0101736	protein symbol (MPOX)			Opg037 protein (MPOX)	A protein symbol that denotes the Ankyrin-like protein (1) (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377020.1,GeneID:72551434
	GENEPIO:0101737	protein symbol (MPOX)			Opg038 protein (MPOX)	A protein symbol that denotes the NFkB inhibitor protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377021.1,GeneID:72551435
	GENEPIO:0101738	protein symbol (MPOX)			Opg039 protein (MPOX)	A protein symbol that denotes the Ankyrin-like protein (3) (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377022.1,GeneID:72551436
	GENEPIO:0101739	protein symbol (MPOX)			Opg040 protein (MPOX)	A protein symbol that denotes the Serpin protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377023.1,GeneID:72551437
	GENEPIO:0101740	protein symbol (MPOX)			Opg042 protein (MPOX)	A protein symbol that denotes the Phospholipase-D-like protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377025.1,GeneID:72551438
	GENEPIO:0101741	protein symbol (MPOX)			Opg043 protein (MPOX)	A protein symbol that denotes the Putative monoglyceride lipase protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377026.1,GeneID:72551439
	GENEPIO:0101742	protein symbol (MPOX)			Opg045 protein (MPOX)	A protein symbol that denotes the Caspase-9 inhibitor protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377028.1,GeneID:72551441
	GENEPIO:0101743	protein symbol (MPOX)			Opg046 protein (MPOX)	A protein symbol that denotes the dUTPase protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377029.1,GeneID:72551442
	GENEPIO:0101744	protein symbol (MPOX)			Opg047 protein (MPOX)	A protein symbol that denotes the Kelch-like protein (2) (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377030.1,GeneID:72551443
	GENEPIO:0101745	protein symbol (MPOX)			Opg048 protein (MPOX)	A protein symbol that denotes the Ribonucleotide reductase small subunit protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377031.1,GeneID:72551444
	GENEPIO:0101746	protein symbol (MPOX)			Opg049 protein (MPOX)	A protein symbol that denotes the Telomere-binding protein I6 (1) (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377032.1,GeneID:72551445
	GENEPIO:0101747	protein symbol (MPOX)			Opg050 protein (MPOX)	A protein symbol that denotes the CPXV053 protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377033.1,GeneID:72551446
	GENEPIO:0101748	protein symbol (MPOX)			Opg051 protein (MPOX)	A protein symbol that denotes the CPXV054 protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377034.1,GeneID:72551447
	GENEPIO:0101749	protein symbol (MPOX)			Opg052 protein (MPOX)	A protein symbol that denotes the Cytoplasmic protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377035.1,GeneID:72551448
	GENEPIO:0101750	protein symbol (MPOX)			Opg053 protein (MPOX)	A protein symbol that denotes the IMV membrane protein L1R (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377036.1,GeneID:72551449
	GENEPIO:0101751	protein symbol (MPOX)			Opg054 protein (MPOX)	A protein symbol that denotes the Serine/threonine-protein kinase (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377037.1,GeneID:72551450
	GENEPIO:0101752	protein symbol (MPOX)			Opg055 protein (MPOX)	A protein symbol that denotes the Protein F11 protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377038.1,GeneID:72551451
	GENEPIO:0101753	protein symbol (MPOX)			Opg056 protein (MPOX)	A protein symbol that denotes the EEV maturation protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377039.1,GeneID:72551452
	GENEPIO:0101754	protein symbol (MPOX)			Opg057 protein (MPOX)	A protein symbol that denotes the Palmytilated EEV membrane protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377040.1,GeneID:72551453
	GENEPIO:0101755	protein symbol (MPOX)			Opg058 protein (MPOX)	A protein symbol that denotes the Protein F14 (1) protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377041.1,GeneID:72551454
	GENEPIO:0101756	protein symbol (MPOX)			Opg059 protein (MPOX)	A protein symbol that denotes the Cytochrome C oxidase protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377042.1,GeneID:72551455
	GENEPIO:0101757	protein symbol (MPOX)			Opg060 protein (MPOX)	A protein symbol that denotes the Protein F15 protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377043.1,GeneID:72551456
	GENEPIO:0101758	protein symbol (MPOX)			Opg061 protein (MPOX)	A protein symbol that denotes the Protein F16 (1) protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377044.1,GeneID:72551457
	GENEPIO:0101759	protein symbol (MPOX)			Opg062 protein (MPOX)	A protein symbol that denotes the DNA-binding phosphoprotein (1) (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377045.1,GeneID:72551458
	GENEPIO:0101760	protein symbol (MPOX)			Opg063 protein (MPOX)	A protein symbol that denotes the Poly(A) polymerase catalytic subunit (3) protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377046.1,GeneID:72551459
	GENEPIO:0101761	protein symbol (MPOX)			Opg064 protein (MPOX)	A protein symbol that denotes the Iev morphogenesis protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377047.1,GeneID:72551460
	GENEPIO:0101762	protein symbol (MPOX)			Opg065 protein (MPOX)	A protein symbol that denotes the Double-stranded RNA binding protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377048.1,GeneID:72551461
	GENEPIO:0101763	protein symbol (MPOX)			Opg066 protein (MPOX)	A protein symbol that denotes the DNA-directed RNA polymerase 30 kDa polypeptide protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377049.1,GeneID:72551462
	GENEPIO:0101764	protein symbol (MPOX)			Opg068 protein (MPOX)	A protein symbol that denotes the IMV membrane protein E6 (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377051.1,GeneID:72551463
	GENEPIO:0101765	protein symbol (MPOX)			Opg069 protein (MPOX)	A protein symbol that denotes the Myristoylated protein E7 (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377052.1,GeneID:72551464
	GENEPIO:0101766	protein symbol (MPOX)			Opg070 protein (MPOX)	A protein symbol that denotes the Membrane protein E8 (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377053.1,GeneID:72551465
	GENEPIO:0101767	protein symbol (MPOX)			Opg071 protein (MPOX)	A protein symbol that denotes the DNA polymerase (2) protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377054.1,GeneID:72551466
	GENEPIO:0101768	protein symbol (MPOX)			Opg072 protein (MPOX)	A protein symbol that denotes the Sulfhydryl oxidase protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377055.1,GeneID:72551467
	GENEPIO:0101769	protein symbol (MPOX)			Opg073 protein (MPOX)	A protein symbol that denotes the Virion core protein E11 (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377056.1,GeneID:72551468
	GENEPIO:0101770	protein symbol (MPOX)			Opg074 protein (MPOX)	A protein symbol that denotes the Iev morphogenesis protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377057.1,GeneID:72551469
	GENEPIO:0101771	protein symbol (MPOX)			Opg075 protein (MPOX)	A protein symbol that denotes the Glutaredoxin-1 protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377058.1,GeneID:72551470
	GENEPIO:0101772	protein symbol (MPOX)			Opg077 protein (MPOX)	A protein symbol that denotes the Telomere-binding protein I1 (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377059.1,GeneID:72551472
	GENEPIO:0101773	protein symbol (MPOX)			Opg078 protein (MPOX)	A protein symbol that denotes the IMV membrane protein I2 (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377060.1,GeneID:72551473
	GENEPIO:0101774	protein symbol (MPOX)			Opg079 protein (MPOX)	A protein symbol that denotes the DNA-binding phosphoprotein (2) (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377061.1,GeneID:72551474
	GENEPIO:0101775	protein symbol (MPOX)			Opg080 protein (MPOX)	A protein symbol that denotes the Ribonucleoside-diphosphate reductase (2) protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377062.1,GeneID:72551475
	GENEPIO:0101776	protein symbol (MPOX)			Opg081 protein (MPOX)	A protein symbol that denotes the IMV membrane protein I5 (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377063.1,GeneID:72551476
	GENEPIO:0101777	protein symbol (MPOX)			Opg082 protein (MPOX)	A protein symbol that denotes the Telomere-binding protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377064.1,GeneID:72551477
	GENEPIO:0101778	protein symbol (MPOX)			Opg083 protein (MPOX)	A protein symbol that denotes the Viral core cysteine proteinase (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377065.1,GeneID:72551478
	GENEPIO:0101779	protein symbol (MPOX)			Opg084 protein (MPOX)	A protein symbol that denotes the RNA helicase NPH-II (2) protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377066.1,GeneID:72551479
	GENEPIO:0101780	protein symbol (MPOX)			Opg085 protein (MPOX)	A protein symbol that denotes the Metalloendopeptidase protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377067.1,GeneID:72551480
	GENEPIO:0101781	protein symbol (MPOX)			Opg086 protein (MPOX)	A protein symbol that denotes the Entry/fusion complex component protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377068.1,GeneID:72551481
	GENEPIO:0101782	protein symbol (MPOX)			Opg087 protein (MPOX)	A protein symbol that denotes the Late transcription elongation factor protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377069.1,GeneID:72551482
	GENEPIO:0101783	protein symbol (MPOX)			Opg088 protein (MPOX)	A protein symbol that denotes the Glutaredoxin-2 protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377070.1,GeneID:72551483
	GENEPIO:0101784	protein symbol (MPOX)			Opg089 protein (MPOX)	A protein symbol that denotes the FEN1-like nuclease protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377071.1,GeneID:72551484
	GENEPIO:0101785	protein symbol (MPOX)			Opg090 protein (MPOX)	A protein symbol that denotes the DNA-directed RNA polymerase 7 kDa subunit protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377072.1,GeneID:72551485
